Symbol	Ensembl Transcript ID	CDS Length
OR4C3	uc001ngv.1	990
KIAA0740	uc009xpd.1	261
HIST1H2AJ	uc003njn.1	387
CCNB2	uc002afz.1	1197
ZNF10	uc009zzb.1	1722
TMEM175	uc003gbq.1	1515
FAM134A	uc002vjw.2	1632
TIGD4	uc003imy.1	1539
PCNP	uc003dva.1	537
TBC1D3G	uc002hmc.2	1650
CREB1	uc002vcc.1	1026
C9orf57	uc004aip.1	486
KIAA0447	uc001ahe.2	600
FAM22F	uc004aup.1	2271
TMPRSS3	uc002zbb.1	1365
UNQ1934	uc003osz.2	762
C4orf32	uc003iah.2	399
LAT	uc010byq.1	1926
KCNA3	uc001dzv.1	1728
SKIV2L2	uc003jpy.2	3129
ROPN1B	uc003eih.1	639
CDT1	uc002flu.1	1641
FKSG29	uc010afy.1	393
ZHX2	uc003ypk.1	2514
DKFZp451A172	uc002umq.1	1020
CD28	uc002vah.2	663
ZNF624	uc010cpi.1	2598
SEPT2	uc002wbh.1	1116
SOHLH2	uc001uvj.1	1278
MCOLN3	uc001dkp.1	1662
MASP2	uc001aru.1	2061
ZNRF3	uc003aeg.2	2511
LOC100131187	uc009wtv.1	414
GPATCH3	uc001bne.1	1578
AGL	uc001dsi.1	4599
QRICH2	uc002jrd.1	4992
Sk-Tmod	uc001exb.1	522
PSD4	uc002tjc.1	3171
CCNB1IP1	uc001vwv.1	834
ENPP7	uc002jxa.1	1377
OBFC1	uc001kxl.1	1107
KCNG3	uc002rsn.1	1311
C14orf79	uc001ypy.1	978
ENPEP	uc003iab.2	2874
SCT	uc001lqo.1	366
SKI	uc001aja.2	2187
SHISA4	uc001gxa.1	594
SEC61G	uc003tqf.1	207
hPAD-colony10	uc009vpb.1	441
CAPN11	uc003owt.1	2109
ATXN7L3	uc002ifz.1	1065
DBNDD1	uc002fqe.1	537
FAIM	uc003esp.1	642
ANKRD36	uc002sxo.1	1032
GABRP	uc003mau.1	1323
AWAT2	uc004dxt.1	1002
TACSTD2	uc001cyz.2	972
EIF3J	uc001ztv.1	777
PPP2R2A	uc003xek.1	1347
ZNF541	uc002phg.2	2379
TEKT4	uc002stw.1	1308
PVALB	uc010gwz.1	333
NCRNA00168	uc001ign.2	444
F10	uc001vsx.1	1467
UNQ3098	uc002orc.1	498
FAM134C	uc002ial.1	1401
COMP	uc002nke.1	2274
SCLT1	uc003igp.2	2067
TAL1	uc001cqx.1	996
DKFZp434P072	uc004dhe.1	519
ACSL1	uc003iwt.1	2097
ABCC5	uc003fmg.1	4314
RBBP7	uc004cxs.1	1410
ABL1	uc004bzv.1	3450
PTPRG	uc003dlb.1	4338
NCOR1	uc002gpo.1	7323
TXNRD1	uc001tkn.2	1950
SPINK4	uc003zsh.1	261
UBE2H	uc003vpf.1	552
UNQ2430	uc010fic.1	1299
BRDT	uc001dok.2	2844
FAM156A	uc010njy.1	642
LRRC26	uc004clp.2	1005
C8orf31	uc003yxp.1	399
SLC6A8	uc004fib.2	1908
CCNE2	uc003yhc.1	1215
CALCR	uc003umv.1	1527
LOC440396	uc002fuf.1	837
CWC22	uc010frh.1	2727
PPP1CB	uc002rmg.1	984
ABHD8	uc002ngb.2	1320
ARF5	uc003vmb.1	543
SLC24A4	uc001yak.1	1818
AX747210	uc003nak.1	462
FLJ32682	uc001val.1	2091
CCT3	uc001fol.1	1638
ZNF121	uc002mlt.1	1173
SLC5A10	uc002gut.1	1839
SLC3A2	uc001nwb.1	1986
OR13A1	uc001jcc.1	987
RAD50	uc003kxi.1	3939
IER5	uc001got.2	984
MBTPS2	uc004dac.1	1560
DKFZp547F222	uc003wmx.2	1017
MTHFD1L	uc003qob.1	2937
MVK	uc001toy.2	1191
Y19237	uc001nrw.1	297
RBMY1E	uc010nxd.1	1380
NCL	uc002vru.1	2133
PSMD10	uc004enp.1	681
MOBP	uc003cjv.1	621
LOC150786	uc002tsr.1	765
AK027618	uc003ssj.1	2550
KRTAP5-3	uc001ltw.1	717
V alpha immunoglobulin	uc001wdi.2	330
HRH1	uc010hdr.1	1464
BC043554	uc002fyg.1	318
C5orf30	uc003kog.1	621
SPANXA1	uc004fbn.1	294
NUDT16L1	uc002cxf.1	744
C16orf11	uc002chk.1	1716
RASGRP3	uc002rox.1	2073
PRKRIP1	uc003uzh.2	555
CCDC75	uc010ezz.1	780
FBXO47	uc002hrc.1	1359
TCRBV21S3A2N2T	uc003vyk.2	345
MED21	uc001rhp.1	435
LOC643699	uc010bam.1	546
SYT11	uc001fmg.1	1296
NTSR2	uc002rbq.2	1233
CXorf59	uc004ddk.1	1509
OR2A25	uc003wdv.1	933
LRMP	uc001rgh.1	1500
SPTBN2	uc001ojd.1	7173
BHLHE40	uc003bqf.1	1239
KLHL31	uc003pcb.2	1905
LOC388910	uc003bev.1	342
RNF111	uc002afw.1	3012
C17orf98	uc002hqv.2	465
PTH	uc001mlb.1	348
KIAA0895	uc003tfd.2	1563
BC108660	uc002cyq.1	495
P2RY10	uc010nmf.1	1020
NME5	uc003lce.1	639
DDX21	uc001jov.1	2352
LRSAM1	uc004brb.1	2172
HDAC11	uc003bxy.1	1044
VMO1	uc002fyx.1	609
MTO1	uc010kav.1	2199
ADAR	uc001ffh.1	3681
SF4	uc002nmh.1	1938
P2RX1	uc002fww.1	1200
HBM	uc002cfu.1	426
EN2	uc003wmb.1	1002
C14orf172	uc010aws.1	591
TM9SF2	uc001voj.1	1992
INHBE	uc001snw.1	1053
WBSCR21	uc003tza.1	609
TCTE3	uc003qxe.1	597
KIAA1098	uc010lup.1	801
TOX2	uc010ggo.1	1521
HBB	uc001mae.1	444
MED15	uc002zsp.1	2367
A26B2	uc010dln.1	1533
CASR	uc003eew.2	3267
MTPN	uc003vte.2	357
C6orf66	uc003pow.1	528
UNC50	uc002szc.2	780
C21orf33	uc002zec.2	807
IRF2	uc003iwf.2	1050
PGR	uc001pgh.2	2802
GPR84	uc001sfu.1	1191
SRPX	uc004ddy.1	1395
BRE	uc002rls.1	1248
DKFZp686A01127	uc003zmm.2	2586
KIAA1861	uc003ump.1	2805
FGF10	uc003jog.1	627
SDC3	uc001bse.2	1329
ZRSR1	uc003kqd.2	1515
TMEM218	uc001qbt.1	453
SOX6	uc001mme.1	2526
RPUSD2	uc001zmd.1	1638
MAPK11	uc003bkr.1	1095
TBC1D22A	uc003bib.1	1554
FAM123A	uc001uqb.1	2016
COL4A6	uc004enw.2	5076
TOMM70A	uc003dtw.1	1827
NAB1	uc002usb.1	1464
MGC16385	uc002fpr.1	564
FBL4	uc003pph.1	672
C4orf49	uc003ihr.1	723
TSPAN18	uc001myg.1	804
MED31	uc002gdg.2	396
ZNF532	uc002lho.1	3906
PLG	uc003qtm.2	2433
CAPSL	uc003jjt.1	627
ASB14	uc003diq.1	1272
CA8	uc003xtz.1	873
AK056720	uc003xzl.2	267
foap-4	uc003qdu.1	849
FBLN7	uc002tho.1	1320
SLFN11	uc010ctp.1	2706
L-SOX5	uc001rga.2	387
POLR2J3	uc003vac.2	477
KIAA1995	uc001xrj.1	597
NOL7	uc003naz.1	774
BRMS1L	uc001wtl.1	972
JARID1A	uc001qif.1	5073
PANK2	uc002wkc.1	1713
ICAM3	uc002mob.2	1644
MDS1	uc003ffp.1	510
TAF8	uc003ort.1	1017
RNF139	uc003yrc.1	1995
ZNF594	uc010cla.1	2424
ADAM8	uc001lme.1	2571
SFTPC	uc003xaw.2	774
humNRDR	uc010ala.1	594
MAN2B2	uc003gjf.1	3030
EIF1AY	uc004fuk.1	435
RGS12	uc003ggw.1	4344
KIAA0820	uc001gih.1	627
LRRIQ1	uc001tac.1	5169
GPR150	uc003kle.1	1305
CCDC21	uc001bls.1	2289
PRRG3	uc004few.1	696
SAA4	uc001mny.1	393
RAPGEF5	uc003svg.1	2193
ZCCHC2	uc002lip.2	3537
FLJ00364	uc002bpn.2	276
LBA	uc010ipi.1	1158
ACAP2	uc003fun.2	2337
PPP4R2	uc003dph.1	1254
BC047626	uc003qmd.2	483
CDCA2	uc003xep.1	3072
OR4D5	uc001pzk.1	957
PTGFRN	uc001egv.1	2640
C1orf194	uc009wev.1	510
SIGLEC5	uc002pxe.1	1656
C19orf61	uc002oxj.2	1563
LRRN4CL	uc009yob.1	717
NMUR2	uc003luv.2	1248
DAGLA	uc001nsa.1	3129
KIAA1586	uc003pdj.1	2364
DP103	uc001ebt.1	1299
GPR32	uc002psz.1	1071
NEUROD6	uc003tch.1	1014
CHCHD6	uc010hsj.1	771
SLC2A4RG	uc002ygq.1	1164
VCY2IP-1	uc010eaz.1	540
FBXL3	uc001vkd.1	1287
CA5B	uc004cxe.1	954
MPHOSPH9	uc001uel.1	3096
HCN4	uc002avp.1	3612
DQ575272	uc009xme.1	756
CEACAM19	uc002ozo.2	903
SH2D4B	uc001kck.1	1074
HFE2	uc001eni.2	1281
TGM4	uc003coc.2	2055
TBC1D15	uc001swu.1	2076
FAM168A	uc001otz.1	735
PleA 1	uc009xva.1	1119
LYPD2	uc003ywz.1	378
ZNF830	uc002hih.2	1119
MRPS21	uc001euk.1	264
NONO	uc004dzn.1	1416
CLEC5A	uc003vwv.1	567
ITCH	uc010geu.1	2712
MGAT3	uc003axv.2	1602
MBP	uc002lml.1	594
RPP25	uc002azj.1	600
APC variant protein	uc010jca.1	6432
SOSTDC1	uc003sth.1	693
HRC	uc002pmv.1	2100
TMEM133	uc001pgf.1	390
TRIM48	uc001nhk.1	627
LRRC67	uc003xxc.1	687
BV17S1J1.1	uc010lof.1	357
HOXC11	uc001sem.1	915
DOK5	uc002xwy.1	921
drim	uc009ztz.1	909
HELZ	uc002jfx.2	5829
AL832384	uc003ubq.2	417
MIRK	uc002oml.2	414
MGC33894	uc010crd.1	342
ADRB3	uc003xkr.1	1227
PTRH2	uc002ixt.1	540
KIAA0638	uc001ptx.1	1209
MPEG1	uc001nnu.2	2151
DMD	uc004dda.1	11058
AK124893	uc002rsf.1	396
DKFZp451P074	uc002ssq.1	297
NDUFA12	uc001tdl.1	438
KRTAP2-4	uc002hvx.2	387
STAMBPL1	uc001kfk.1	1311
ADCY2	uc003jdz.1	3276
KLHL20	uc001gjc.1	1830
SRM	uc001arz.1	909
OTC	uc004def.2	1065
TMIE	uc010hjk.1	471
LIPK	uc001kfi.1	1200
SNX8	uc003slw.1	1398
CHURC1	uc001xhv.1	342
ANKRD20A4	uc004afn.1	2472
KLC2	uc001ohb.1	1869
ELMOD3	uc010fgh.1	1176
HDAC1	uc001bvb.1	1449
FAM128A	uc002tsw.2	477
BC026998	uc002gte.2	906
FNDC3B	uc010hwt.1	3615
MTCP1	uc004fmx.1	324
VMA21	uc004feu.1	306
WFDC10B	uc002xpc.1	270
JAKMIP3	uc009yaz.1	2535
TRAJ17	uc001wbn.2	342
PCDHGB3	uc003ljw.1	2790
ATRNL1	uc001lcg.1	4140
CAV2	uc003vid.1	489
MED26	uc002nen.1	1803
DUS1L	uc002kdq.1	1422
NEK9	uc001xrl.1	2940
CHRM3	uc009xgk.1	1773
USP50	uc001zyq.2	1020
WARS2	uc001ehn.1	1083
RIMKLA	uc001chi.2	1053
TBX22	uc010nmg.1	1563
ASF1A	uc003pyg.1	507
TOMM40	uc002ozx.2	1086
IGSF6	uc002djg.1	726
TUBGCP5	uc001yuq.2	3075
TPPP	uc003jbg.2	660
C8orf49	uc003wud.1	693
RIP	uc002gbp.1	744
BTD	uc003cah.1	1632
GSTM5	uc001dyn.1	657
SNRPB2	uc002wph.1	678
MBOAT7	uc002qdq.1	1419
PDCD1LG2	uc003zjg.2	822
ERICH1	uc003wph.1	1332
APOA4	uc001pps.1	1191
KRTAP19-8	uc010glt.1	192
HOXA11	uc003syx.1	942
LOC389435	uc010kje.1	447
NARG1	uc003ihu.1	2601
MKX	uc001ity.2	1059
RAB28	uc003gmu.1	666
OR2M3	uc001ieb.1	939
PKP3	uc001lpc.1	2394
RPN2	uc002xgp.1	1896
SH3GL2	uc003zna.1	1059
CTSO	uc003ipg.1	966
SFMBT1	uc003dgf.1	2601
IL28RA	uc001bis.1	1563
FER1L3	uc001kip.2	1338
HSF5	uc002iwi.1	1791
TTC9B	uc002onc.1	720
UPF2	uc001ila.1	3819
SORBS3	uc003xbv.1	2016
ALB	uc003hgs.2	1830
C4BPA	uc001hfo.1	1794
JPH1	uc003yae.1	1986
AGBL2	uc001ngg.1	2709
DOPEY1	uc003pjs.1	7398
TERF1	uc003xzd.2	1320
KIF22	uc002dts.2	1998
ACTBL2	uc003jrm.1	1131
NINJ1	uc004atg.2	459
DKFZp451F163	uc010bfs.1	312
SEC61A2	uc001ile.1	1431
UCP3	uc001our.1	939
SFXN4	uc001leb.1	1014
ZNF703	uc003xjy.1	1773
HIST1H1D	uc003nhd.1	666
MYL6B	uc009zoo.1	672
TREM1	uc003oqf.1	705
OR52E6	uc001mby.1	942
VAMP7	uc004fns.1	783
CKMT2	uc003khc.2	1260
SLC13A3	uc002xsf.1	1809
HLA-C	uc010jsl.1	1194
M96	uc001dph.2	495
N4BP2L1	uc001uuc.1	732
TIMP4	uc003bwo.1	675
SLIT2	uc003gpr.1	4590
RSF1	uc001oyn.1	4326
MYLK3	uc002eei.2	2460
LONRF1	uc003wwd.1	2322
MON1A	uc003cxz.1	1668
CACNG6	uc002qct.1	783
AX748067	uc010grk.1	237
LRIT3	uc003hzx.2	1905
ZSWIM3	uc002xqd.1	2091
DPPA4	uc003dxq.2	915
CCIN	uc003zzb.2	1767
ZNF804A	uc002uph.1	3630
SLC25A31	uc003ifl.1	948
KCNMB4	uc001svx.1	633
BC042066	uc010dhm.1	1185
RABL5	uc003uyl.1	558
CGB8	uc002pmb.2	498
GALNS	uc002fly.2	1569
HIST1H1C	uc003nfw.1	642
STX6	uc009wxp.1	768
Si-1-2-19	uc002ygt.1	342
KRTAP9-9	uc002hwg.2	480
CIDEB	uc001won.1	660
CASP4	uc001pid.1	1134
KCNJ11	uc001mna.1	1173
PDK3	uc004dbh.1	1248
hSK4	uc010eiz.1	1056
AK097474	uc001igo.1	336
TPR	uc001grv.1	7092
MTX2	uc002ukx.1	792
ZSCAN20	uc001bxj.2	3132
HIST1H2BH	uc003nhh.1	381
LOC283767	uc010axy.1	1884
BRD3	uc004cew.1	2181
LYRM7	uc003kvg.1	315
HIST1H2BO	uc003nkc.1	381
OR2T6	uc001iei.1	927
SERPINA3	uc001ydo.2	1347
MAGEB10	uc010nge.1	1044
SLC45A1	uc001apb.1	2247
HLA-DRB3	uc003rnt.1	801
FBXO39	uc002gds.1	1329
KCNJ16	uc002jiq.1	1353
PABPC1L2B	uc004ebf.1	603
KRT79	uc001sbb.1	1608
FABP2	uc003icw.1	399
ZNF57	uc002lwr.1	1668
AK307788	uc009xop.1	885
FBXL4	uc003ppf.1	1866
CLEC9A	uc001qxa.1	726
UGT8	uc003ibs.2	1626
BMP2K	uc003hlk.1	3486
SLC25A23	uc002mex.1	1407
MAPK4	uc002lev.1	1764
HINT1	uc003kve.2	381
KRTAP13-1	uc002yoa.1	519
SFXN5	uc002siq.1	1023
CHCHD2	uc003tsa.1	456
FAM3D	uc003dkq.1	675
HK1-tc	uc009xqc.1	303
NDP	uc004dga.2	402
RHOBTB1	uc001jlh.1	2091
SLC4A4	uc010iic.1	3285
PTBLP	uc009wdw.1	1443
RPL38	uc002jjy.1	276
TAS2R47	uc009zhs.1	960
HTF9C	uc002zrm.1	1344
AP2A2	uc001lss.1	2820
ZBTB46	uc002ygv.1	1770
MAP7D1	uc001bzz.1	2526
BC128043	uc010gdm.1	369
AOX1	uc002uvx.1	4017
CYR61	uc001dle.1	1146
DTNA	uc010dmn.1	2232
JRKL	uc009ywu.1	1575
C1orf86	uc001aiy.1	543
TMOD3	uc002abm.1	1059
EEA1	uc001tck.1	4236
ADCK5	uc003zch.1	1743
KLK3	uc010eoe.1	786
PLK5	uc002ltf.1	1011
KIAA1216	uc003qcr.1	672
IL1R1	uc002tbq.1	1710
HRSP12	uc003yii.1	414
KTN1	uc001xcb.1	4074
FABP9	uc003ycc.1	399
DKFZp434P0116	uc003hll.1	381
RELL2	uc003llh.1	912
MAB21L1	uc001uvc.1	1080
C20orf59	uc002ydz.2	1293
PHKB	uc002eev.2	3282
ADAM2	uc003xnj.1	2208
TBC1D8B	uc004emo.1	3363
FAM13A1	uc003hsg.1	1272
DKFZp666J196	uc002hjm.1	1701
LAPTM4B	uc003yia.1	954
TMEM147	uc002oaj.1	675
LCN8	uc004cjb.1	459
SYT4	uc002law.1	1278
GGT5	uc002zzp.2	1764
XPO7	uc010lti.1	3291
C9orf62	uc004cfo.2	459
GPR75	uc010fbs.1	1623
TRIM5	uc001mbm.1	1482
APOC1	uc002pac.1	252
RNASE4	uc001vxy.2	444
AK096995	uc003ilv.1	354
hPGAP1	uc010fsj.1	519
PARD6B	uc002xvo.1	1119
ARHGAP11B	uc001zet.1	804
ARID1A	uc001bmv.1	6858
TPD52L3	uc003zjw.1	423
RRAGB	uc004dup.1	1125
RCN2	uc002bce.1	1008
SLC38A11	uc002ucv.1	1221
HIST2H2BE	uc001etc.1	381
STARD7	uc002svm.2	1113
SHMT2	uc001snf.1	1515
MLYCD	uc002fgz.1	1482
KIAA1751	uc009vkz.1	2553
UQCRH	uc001cpp.1	276
NCLN	uc002lxi.1	1692
OR6C3	uc001sgv.1	936
SDHA	uc003jao.2	1995
DKFZp686M19106	uc010ckp.1	3336
AX746787	uc002imj.1	261
ZNF17	uc002qop.1	1995
ZNF280D	uc002adu.1	2940
RCBTB2	uc001vch.1	1656
VEGFB	uc001nyw.1	624
COLQ	uc003bzx.1	1368
MPN2	uc001hrh.1	981
AX746996	uc001yov.1	414
DRG2	uc002gsh.1	1095
KLRB1	uc001qwc.1	678
ALPK2	uc002lhj.2	6513
DNASE2B	uc001djt.1	1074
FLJ23834	uc003vdl.2	2658
AXUD1	uc003cjg.1	1770
SAFB	uc002mcg.1	2754
PAGE3	uc004dul.1	342
NSUN4	uc001cpr.1	1155
RFX2	uc002meb.1	2172
MAPK8IP1	uc001nbr.1	2136
RTVP1	uc009zsb.1	717
FANCD2	uc003buw.1	4416
ANKZF1	uc002vkg.1	2181
C19orf50	uc002njo.1	531
MMSADHA	uc010asa.1	1143
DUSP8	uc001lts.2	1878
MGC20647	uc003aha.2	306
SENP5	uc003fwz.2	2268
NFKBIL2	uc003zcu.2	3660
DKFZp547I194	uc003odo.1	765
LBR	uc001hoy.1	1848
IGFL1	uc002pee.1	333
Z83802	uc003dis.1	411
LZTS2	uc001ksj.1	2010
IL2RG	uc004dyw.1	1110
CCDC51	uc003csz.1	1236
UNQ847	uc003jpt.2	477
BC022082	uc003wpj.1	255
KLF3	uc003gth.2	1038
FZR1	uc010dtk.1	1491
KCTD14	uc001oyw.2	768
ANKRD37	uc003ixm.1	477
PRAGMIN	uc003wsh.2	4209
SLC44A4	uc010jti.1	2133
ESPL1	uc001sck.2	6363
GMPR2	uc010alk.1	1284
TBC1D19	uc003gsf.2	1581
ERGIC1	uc003mbw.2	873
ERBB4	uc002veg.1	3927
TSPAN32	uc001lvy.1	963
MAP4	uc003csb.1	3459
GPHN	uc001xix.1	2310
OR2T33	uc001ied.1	963
SLC6A2	uc002eif.1	1854
HIVEP1	uc003nac.1	8157
EIF4EBP2	uc001jra.1	363
DFFB	uc001alc.1	1017
DMRT1	uc003zgv.1	1122
KIAA1515	uc001poi.1	1203
ANKRD34B	uc010jam.1	1545
HSPB6	uc002obn.1	483
IER2	uc002mws.2	672
AIFM1	uc004evg.1	1842
WWC2	uc010irx.1	3579
MRPL4	uc002mnp.1	1074
METTL11A	uc004byd.1	672
DKFZp547K152	uc010jyy.1	570
EPB41L4A	uc003kpv.1	2061
SH2D6	uc002spq.1	528
TAF4B	uc002kvt.2	2604
OR51V1	uc001mad.1	966
GAL3ST3	uc001ogv.1	1296
RTDR1	uc002zwt.1	1047
MALT1	uc002lhm.1	2475
ARVCF	uc002zqz.1	2889
DKFZp434L1550	uc002gfw.1	870
MEX3B	uc002bgq.1	1710
FBXO16	uc003xgw.1	948
KIAA1061	uc003kym.1	1476
KIF7	uc002bof.1	2493
C1QC	uc001bgc.2	738
ZNF783	uc003wfq.1	1641
ZNF85	uc002npg.2	1788
MMP13	uc001phl.1	1416
KIAA0329	uc001ylw.1	4236
GOLGA8E	uc001yto.2	1293
BC042092	uc002bcv.2	315
RTP3	uc003cps.1	699
FAM127C	uc004eyc.1	342
ZBED3	uc003kev.1	705
CLGN	uc003iih.1	1833
SLC25A37	uc003xdo.1	1017
OR5AS1	uc001nif.1	975
SMARCC2	uc001skb.1	3645
FAM109A	uc001tsc.1	819
CCDC12	uc003cqo.1	501
AMBRA1	uc001ncv.1	3906
USF2	uc002nyq.1	1041
C20orf24	uc002xfo.1	468
DEPDC7	uc001mub.1	1536
JMJD3	uc002giw.1	5049
KIAA1597	uc001paz.1	768
DSP	uc003mxp.1	8616
FAM20A	uc002jho.1	1626
LCMT	uc002dnz.1	705
IRF2BP2	uc001hwg.1	1764
ZNF230	uc002oyb.1	1425
MSN	uc004dwf.1	1734
SLC9A5	uc002esm.1	2691
ZNF434	uc002cux.2	2091
MUSK	uc004bey.2	2610
EPDR1	uc003tfp.1	1035
SMARCD1	uc001rvx.2	1548
SH3RF3	uc002tet.2	2319
ZNF347	uc010eql.1	2523
ZFP106	uc001zpw.1	5652
GTF2E1	uc003edz.2	1320
RY1	uc002sfx.1	477
ATAD2B	uc002rek.2	4377
C4orf44	uc003ggs.1	837
ARHGAP17	uc002dnb.1	2646
KCNIP3	uc002sup.1	771
SFPQ	uc001bys.1	2124
GFRA4	uc002wio.1	900
BC044232	uc002fql.2	495
AKR1B10	uc003vrr.1	951
TIGD6	uc003lri.1	1566
AK127846	uc002qao.2	1452
RGS16	uc001gpl.2	609
URB1	uc002ypn.1	6531
LIBC	uc003pvp.1	996
DKFZP434B1727	uc002tuk.1	1869
TCEB3CL	uc010dnr.1	1641
OR4C46	uc001nhj.1	930
TOP3B	uc002zvs.1	2589
NFATC4	uc001wpc.1	2709
CA14	uc001etx.1	1014
BMPR1A	uc001kdy.1	1599
PRL	uc003ndo.1	687
C6orf130	uc003opm.1	459
LOC644672	uc009yyw.1	690
STAG2	uc004eua.1	3807
LRTOMT	uc001orr.1	579
KIAA1352	uc003lnw.1	1005
CD55	uc001hfp.2	1335
RPS23	uc003khu.1	432
SSX2	uc004dqy.1	672
FBXO27	uc002okh.1	852
SYNGR3	uc002cod.1	690
EML1	uc001ygr.1	2505
C6orf103	uc010khx.1	5004
TMSL3	uc003hsy.1	135
NUP93	uc002eka.1	2460
SMAD3	uc002aqj.1	1278
DQ179141	uc002yja.2	390
TBC1D12	uc001kjr.2	2328
MRVI1	uc001miw.2	2712
ZNF581	uc010etc.1	594
ELOVL3	uc001kut.1	813
OR51Q1	uc001mau.1	954
BC075797	uc003ssl.1	267
CACNB3	uc001rsl.1	1455
OR9G9	uc001njd.1	918
C10orf84	uc001ldo.1	702
KIAA1413	uc010ifq.1	5073
GALNT13	uc002tyt.2	1686
SPO11	uc002xye.1	1191
NEDD4	uc002adj.1	3960
OR5AU1	uc001vzt.1	1089
NEK4	uc003dfq.2	2526
CRN	uc003gxn.2	1029
PRKAR2A	uc010hki.1	1215
IHPK1	uc003cxo.1	825
ATP6V0B	uc001clc.2	786
CACNA1E	uc001gow.1	6813
CEACAM8	uc002oud.1	1050
SKP1	uc003kzc.2	492
FLJ12993	uc003hmy.1	750
PEX14	uc001arn.1	1134
ZBTB38	uc003etw.1	3588
PCTK2	uc001tep.1	1572
FYCO1	uc003cpb.2	4437
FBLIM1	uc001axg.1	1125
RP5-1022P6.2	uc002wme.2	2019
CMTM1	uc002epr.2	861
AK055921	uc003lxw.1	1368
PLTP	uc002xqm.1	1542
RAPH1	uc002vad.1	3753
C20orf201	uc002yie.1	723
MINK1	uc002fzf.1	3750
Hmit	uc001rme.1	528
SLC25A1	uc002zoz.1	936
DOCK8	uc003zgf.1	6300
EZH2	uc003wfb.1	2256
PLEKHB1	uc001oua.1	732
GRB7	uc002hsr.1	1599
ZFP37	uc004bgm.1	1893
MRPL33	uc002rlm.1	198
RNASEK	uc002gea.2	297
ARMC1	uc003xvl.1	849
PELO	uc003jos.1	1158
FLJ00280	uc004cfd.1	861
BC036043	uc001rsg.2	396
C9orf37	uc004cnz.1	531
TMEM66	uc003xhs.1	1020
LOC388199	uc002cki.1	1209
SPRN	uc001lnf.2	456
HBEGF	uc003lfi.1	627
PI4KA	uc002zsz.2	6135
FLJ00008	uc002lud.1	678
AK096045	uc001oqi.1	411
MT1IP	uc010ccj.1	405
POU2AF1	uc001plg.2	771
LEPRE1	uc001chx.2	2415
MRPL12	uc002kbh.1	597
LZIP	uc010mla.1	873
REP15	uc001rig.1	711
RASAL1	uc001tun.1	2421
ZC3H3	uc003yyd.2	2847
DDAH1	uc001dlb.1	858
ACBD5	uc001itn.1	1473
TMC2	uc002wgf.1	2721
AX748249	uc003gsx.2	621
CCDC137	uc002kbc.2	870
UGT2B15	uc003heb.1	1593
TIPARP	uc003fav.1	1974
SAMD13	uc001djr.1	351
DNASE1L3	uc003djo.1	918
DHRS7C	uc010cof.1	936
EXD2	uc001xkv.1	1866
TRIM72	uc002ebn.1	1434
DBX2	uc001rok.1	1020
IPO8	uc001rjd.1	3114
DKFZp434G1221	uc001ifb.1	948
MAP3K14	uc002iiw.1	2841
LOC643955	uc003tsp.1	954
LOC51233	uc002zxf.1	690
RP11-190J1.9	uc001kui.2	597
PIBF1	uc001vjc.1	2274
CCNI2	uc003kxq.1	1110
PDE6D	uc002vse.1	453
ZNF117	uc003ttr.2	1452
NKRF	uc004erq.1	2073
CLK2	uc001fjy.1	1500
TNFSF15	uc004bjh.1	756
DUSP2	uc002svk.2	945
SECISBP2	uc004aqj.1	2565
PPAP2C	uc002loh.1	930
GABRR2	uc003pnb.2	1473
DKFZp586N2124	uc001ovg.1	942
PIK3C3	uc002lap.1	2664
GNG10	uc004bfo.1	207
PAG1	uc003ybz.1	1299
APOL4	uc003aox.1	1053
ANKRD28	uc003caj.1	3162
STMN3	uc002yfr.1	543
RAB14	uc004blc.1	648
CDK2AP2	uc001oma.1	381
PHSECRG2	uc002ded.1	303
HDDC3	uc002bqf.2	540
COMMD7	uc002wyb.2	729
DKFZp434K0621	uc010jkt.1	1269
DKFZp779M0311	uc003nyc.1	1389
MRG15	uc010blj.1	468
CXXC1	uc002ler.2	1983
DKFZp761D112	uc010mak.1	309
HMCN1	uc001grq.1	16908
CD40	uc002xrg.1	834
DYNC1LI2	uc002eqb.1	1479
KIAA0134	uc002pgm.1	819
EFCAB7	uc001dbf.1	1890
GDI1	uc004fli.2	1344
VSNL1	uc002rcm.1	576
HEPN1	uc001qbj.1	267
KIAA0643	uc002cvj.1	1164
PIH1D1	uc002pns.1	873
LOC645441	uc009wby.1	555
KRTAP5-9	uc001oqs.1	510
RAET1G	uc010kii.1	1005
EFTUD2	uc002ihn.1	2919
ZNF311	uc003nlu.2	2001
HSPB11	uc001cwh.1	435
SCN4A	uc002jds.1	5511
MED10	uc003jdo.1	408
OR2W3	uc001idq.2	945
ATP6V1G3	uc009wzd.1	375
ARHGAP4	uc004fjl.1	2961
FAM135A	uc003pfj.2	4548
EHMT2	uc003nxz.1	3633
UFD1L	uc002zpm.1	924
WTIP	uc002nvm.1	1293
ERMP1	uc003zjm.1	2715
KIAA1254	uc002acw.1	1449
KIAA0806	uc009wgn.1	2889
THAP8	uc002oda.1	825
HACE1	uc003pqu.1	2730
UNC84A	uc010ksb.1	2358
C3orf20	uc003byy.1	2715
SCD5	uc003hna.2	993
LASS6	uc002uec.1	1179
LSG1	uc003fui.1	1977
MAL	uc002stx.1	462
MEGT1	uc003nwg.1	339
GPR22	uc003vef.1	1302
