Symbol	Ensembl Transcript ID	CDS Length
SCT	uc001lqo.1	366
SKI	uc001aja.4	2187
SHISA4	uc001gxa.3	594
SEC61G	uc003tqf.3	207
CAPN11	uc003owt.1	2220
ATXN7L3	uc002ifz.3	1065
DBNDD1	uc002fqe.1	537
FAIM	uc003esp.3	642
SZT2	uc001cjk.3	10128
ANKRD36	uc010yva.2	5826
GABRP	uc003mau.3	1323
AWAT2	uc004dxt.1	1002
TACSTD2	uc001cyz.4	972
EIF3J	uc001ztv.3	777
PPP2R2A	uc011laf.2	1374
ZNF541	uc010xyt.3	4098
TEKT4	uc002stw.1	1308
PVALB	uc010gwz.3	333
RTCA	uc001dtd.3	1140
F10	uc001vsx.3	1467
FAM134C	uc002ial.2	1401
COMP	uc002nke.3	2274
ZNF865	uc021vca.1	3180
IQCF6	uc021wyv.1	324
TMEM52B	uc001qxr.3	552
SCLT1	uc003igp.2	2067
TAL1	uc001cqx.2	996
LOC493754	uc010lac.3	354
ACSL1	uc003iww.2	2097
ABCC5	uc003fmg.3	4314
RBBP7	uc004cxs.2	1410
ABL1	uc004bzv.3	3450
PTPRG	uc003dlb.3	4338
NCOR1	uc002gpo.3	7323
TXNRD1	uc021rcx.2	1950
SPINK4	uc003zsh.3	261
UBE2H	uc003vpf.2	552
BRDT	uc010osz.2	2856
FAM156A	uc004dri.3	642
LRRC26	uc004clp.2	1005
C8orf31	uc003yxp.1	399
SLC6A8	uc004fib.3	1908
CCNE2	uc003yhc.3	1215
CALCR	uc003umv.2	1527
CDC45	uc011aha.2	1797
CWC22	uc010frh.1	2727
PPP1CB	uc002rmg.3	984
ABHD8	uc002ngb.4	1320
ARF5	uc003vmb.2	543
SLC24A4	uc001yak.3	1869
AX746851	uc022bcj.1	813
CCT3	uc001fol.2	1638
ZNF121	uc010xkp.1	1173
SLC5A10	uc002gut.2	1839
SLC3A2	uc001nwc.3	1896
OR13A1	uc001jcc.1	987
AK316321	uc021yhu.1	255
RAD50	uc003kxi.3	3939
IER5	uc001got.4	984
MBTPS2	uc004dae.3	1560
MTHFD1L	uc021zgs.1	2940
MVK	uc001toy.4	1191
RBMY1E	uc010nxc.1	1491
FAM110D	uc021ojo.1	816
NCL	uc002vru.3	2133
PSMD10	uc004enp.2	681
MOBP	uc003cjv.4	621
KRTAP5-3	uc001ltw.1	717
V alpha immunoglobulin	uc001wdk.2	339
HRH1	uc010hdr.3	1464
BC043554	uc002fyg.1	318
C5orf30	uc003kog.1	621
NUDT16L1	uc002cxf.2	744
C16orf11	uc002chk.3	1716
RASGRP3	uc002rox.3	2073
PRKRIP1	uc011kkr.1	588
FBXO47	uc002hrc.2	1359
hCG_2032978	uc001qgj.3	525
MED21	uc001rhp.2	435
KIAA1239	uc011bxz.2	5229
LOC643699	uc021shl.1	546
SYT11	uc001fmg.3	1296
NTSR2	uc002rbq.4	1233
BTBD18	uc009ymm.3	2139
OR2A25	uc011ktx.2	933
LRMP	uc001rgh.3	1500
SPTBN2	uc001ojd.3	7173
BHLHE40	uc003bqf.3	1239
KLHL31	uc003pcb.4	1905
RNF111	uc002afw.4	3012
C17orf98	uc002hqv.2	465
IST1	uc010cgh.2	1140
PTH	uc001mlb.3	348
KIAA0895	uc003tfd.2	1563
BC108660	uc002cyq.1	495
P2RY10	uc004ede.3	1020
NME5	uc003lce.3	639
DDX21	uc001jov.2	2352
LRSAM1	uc004brb.2	2172
HDAC11	uc003bxy.3	1044
VMO1	uc002fyx.3	609
MTO1	uc010kav.3	2199
ADAR	uc001ffh.3	3681
P2RX1	uc002fww.3	1200
HBM	uc002cfu.1	426
EN2	uc003wmb.3	1002
TM9SF2	uc001voj.2	1992
INHBE	uc001snw.3	1053
DLG5-AS1	uc010qln.2	357
TCTE3	uc003qxe.1	597
TOX2	uc010ggo.3	1521
HBB	uc001mae.1	444
MED15	uc002zsp.3	2367
CASR	uc003eew.4	3267
MT1HL1	uc001hyk.2	186
UNC50	uc002szc.4	780
C21orf33	uc002zec.4	807
IRF2	uc003iwf.4	1050
PGR	uc001pgh.2	2802
GPR84	uc001sfu.3	1191
SPATA6L	uc011llz.2	1005
SRPX	uc004ddy.2	1395
BRE	uc002rls.3	1248
FRMD8P1	uc022bye.1	1110
FGF10	uc003jog.1	627
SDC3	uc001bse.2	1329
ZRSR1	uc021ycm.1	1440
TMEM218	uc031qet.1	453
SOX6	uc001mme.3	2526
RPUSD2	uc001zmd.1	1638
MAPK11	uc003bkr.3	1095
ZSCAN31	uc003nla.3	1221
TBC1D22A	uc003bib.3	1554
ZNF204P	uc011dkv.2	834
COL4A6	uc004enw.4	5076
TOMM70A	uc003dtw.3	1827
ASIC4	uc002vma.3	1944
NAB1	uc002usb.3	1464
TSPAN18	uc001myg.3	804
TRMT10A	uc003huy.3	1020
ZNF559-ZNF177	uc002mli.3	966
MED31	uc002gdg.4	396
MAFIP	uc021xvt.2	453
LOC100507003	uc021uxm.1	1557
ZNF532	uc002lho.3	3906
PLG	uc003qtm.4	2433
CAPSL	uc003jjt.1	627
ASB14	uc021wzs.1	1764
CA8	uc003xtz.1	873
LAMTOR4	uc003utq.2	300
IL36RN	uc002tis.3	468
FBLN7	uc002tho.1	1320
SLFN11	uc010ctp.3	2706
POLR2J3	uc003uzw.2	825
NOL7	uc003naz.3	774
BRMS1L	uc001wtl.3	972
PANK2	uc002wkc.3	1713
ICAM3	uc002mob.2	1644
TAF8	uc003ort.3	1017
RNF139	uc003yrc.3	1995
ZNF594	uc010cla.1	2424
ADAM8	uc021qbe.1	2475
SFTPC	uc003xaw.4	774
MAN2B2	uc003gjf.1	3030
EIF1AY	uc004fuk.3	435
RGS12	uc003ggw.3	4344
LRRIQ1	uc001tac.3	5169
GPR150	uc003kle.1	1305
PRRG3	uc022cgt.1	696
CHP1	uc001znl.3	588
SAA4	uc001mny.3	393
RAPGEF5	uc003svg.3	2193
ZCCHC2	uc002lip.4	3537
ACAP2	uc003fun.4	2337
PPP4R2	uc003dph.1	1254
BC047626	uc003qmd.4	483
CDCA2	uc003xep.1	3072
SLC9A7P1	uc009ztm.2	384
OR4D5	uc001pzk.1	957
PTGFRN	uc001egv.1	2640
C1orf194	uc009wev.3	510
SIGLEC5	uc002pxe.4	1656
GUCD1	uc003aal.2	891
OACYLP	uc010xei.1	444
LRRN4CL	uc021qkm.1	717
NMUR2	uc003luv.2	1248
DAGLA	uc001nsa.3	3129
KIAA1586	uc003pdj.3	2364
GPR32	uc010ycf.3	1071
NEUROD6	uc003tch.4	1014
CHCHD6	uc010hsj.2	771
SLC2A4RG	uc002ygq.3	1164
FBXL3	uc001vkd.3	1287
CA5B	uc004cxe.3	954
MPHOSPH9	uc001uel.3	3096
HCN4	uc002avp.3	3612
CEACAM19	uc002ozo.4	903
SH2D4B	uc001kck.1	1074
HFE2	uc001eni.2	1281
TGM4	uc003coc.4	2055
TBC1D15	uc001swu.3	2076
FAM168A	uc001otz.1	735
LYPD2	uc003ywz.3	378
ZNF830	uc002hih.4	1119
MRPS21	uc001euk.3	264
NONO	uc004dzo.3	1416
CLEC5A	uc003vwv.1	567
ITCH	uc010geu.2	2712
MGAT3	uc003axv.4	1602
MBP	uc010xfe.1	756
GTF2H2C	uc003jwx.4	1188
RPP25	uc002azj.1	600
SOSTDC1	uc003sth.3	693
HRC	uc002pmv.3	2100
TMEM133	uc001pgf.3	390
TRIM48	uc010rid.2	675
ECEL1P2	uc021vyg.2	336
HOXC11	uc001sem.3	915
DOK5	uc002xwy.3	921
HELZ	uc010wqk.2	5832
ADRB3	uc003xkr.2	1227
PTRH2	uc002ixt.3	540
MPEG1	uc001nnu.4	2151
DMD	uc004dda.1	11058
C17orf112	uc021uaf.1	345
NDUFA12	uc001tdl.4	438
KRTAP2-4	uc002hvy.3	387
STAMBPL1	uc010qmx.2	1386
ADCY2	uc003jdz.1	3276
KLHL20	uc001gjc.3	1830
SRM	uc001arz.1	909
OTC	uc004def.4	1065
ANKRD33B	uc021xwp.1	1485
MPC1L	uc022buz.1	411
TMIE	uc010hjk.1	471
LIPK	uc010qmv.2	1200
SNX8	uc003slw.3	1398
CHURC1	uc001xhv.3	423
ANKRD20A4	uc004afn.3	2472
KLC2	uc010rov.1	1869
ELMOD3	uc010ysn.2	1176
HDAC1	uc001bvb.1	1449
FNDC3B	uc003fhy.3	3615
MTCP1	uc004fmz.2	324
VMA21	uc004feu.3	306
WFDC10B	uc002xpc.3	270
JAKMIP3	uc001lkx.4	2535
PCDHGB3	uc003ljw.2	2790
ATRNL1	uc001lcg.3	4140
CAV2	uc003vid.3	489
AREL1	uc001xqb.3	2472
SUN3	uc003tof.3	1074
MED26	uc002nen.1	1803
DUS1L	uc002kdq.4	1422
NEK9	uc001xrl.3	2940
KDM2B	uc001uat.3	4011
CHRM3	uc021plc.1	1773
USP50	uc021sky.1	1005
NEURL1B	uc003mbt.3	1668
WARS2	uc001ehn.3	1083
RIMKLA	uc001chi.2	1176
TBX22	uc010nmg.1	1563
ASF1A	uc011ebn.2	615
TOMM40	uc002ozx.4	1086
MBNL1-AS1	uc011bof.3	354
IGSF6	uc002djg.2	726
TUBGCP5	uc001yuq.2	3075
TPPP	uc003jbg.4	660
C8orf49	uc003wud.1	693
RGPD3	uc010ywi.1	5277
BTD	uc011avv.2	1638
GSTM5	uc001dyn.3	657
SNRPB2	uc002wph.2	678
MBOAT7	uc002qdq.3	1419
PDCD1LG2	uc011lmc.2	852
ERICH1	uc003wph.3	1332
APOA4	uc001pps.1	1191
KRTAP19-8	uc010glt.3	192
HOXA11	uc003syx.3	942
MKX	uc001ity.4	1059
HAUS7	uc004fhn.2	1284
SLC25A51	uc004aav.2	894
RAB28	uc003gmu.2	666
OR2M3	uc010pzg.2	939
PKP3	uc021qbk.1	2439
RPN2	uc002xgp.3	1896
SH3GL2	uc003zna.3	1059
CTSO	uc003ipg.3	966
SFMBT1	uc003dgh.3	2601
HSF5	uc002iwi.1	1791
TTC9B	uc002onc.3	720
UPF2	uc001ila.3	3819
SORBS3	uc003xbv.3	2016
ALB	uc003hgs.4	1830
C4BPA	uc001hfo.3	1794
CD101	uc010oxc.2	3066
JPH1	uc003yae.3	1986
AGBL2	uc001ngg.3	2709
DOPEY1	uc011dyy.2	7431
TERF1	uc003xzd.2	1320
KIF22	uc002dts.4	1998
GSE1	uc002fix.4	3654
ACTBL2	uc003jrm.3	1131
NINJ1	uc004atg.4	459
SEC61A2	uc001ile.2	1431
UCP3	uc001our.3	939
SFXN4	uc001leb.3	1014
ZNF703	uc003xjy.1	1773
HIST1H1D	uc003nhd.3	666
MYL6B	uc009zoo.3	672
TREM1	uc003oqf.2	705
LOC283922	uc002fcr.2	1011
OST4	uc031rnu.1	114
OR52E6	uc010qzq.2	942
VAMP7	uc004fns.3	783
CKMT2	uc003khc.4	1260
SLC13A3	uc002xsf.2	1809
HLA-C	uc011hpf.2	1119
BBIP1	uc001kzi.3	312
N4BP2L1	uc001uuc.3	732
TIMP4	uc003bwo.3	675
SLIT2	uc003gpr.1	4590
HAUS3	uc003ges.1	1812
RSF1	uc001oyn.3	4326
MYLK3	uc002eei.4	2460
CCP110	uc002dgl.4	3039
LONRF1	uc003wwd.1	2322
MON1A	uc003cxz.3	1959
C2orf88	uc021vub.1	288
CACNG6	uc002qct.3	783
CEP128	uc031qpo.1	3366
FLJ42875	uc010nzg.1	474
HMGXB3	uc003lrk.4	3879
LRIT3	uc031sgv.1	2040
ZSWIM3	uc002xqd.3	2091
DPPA4	uc003dxq.4	915
CCIN	uc003zzb.4	1767
ZNF804A	uc002uph.3	3630
WDR83	uc002mue.4	948
SLC25A31	uc003ifl.3	948
KCNMB4	uc001svx.3	633
DENND6B	uc011arv.1	1758
RABL5	uc003uyl.3	558
CGB8	uc002pmb.4	498
GALNS	uc010cid.3	1587
LOC100133957	uc011mlt.1	513
HIST1H1C	uc003nfw.3	642
STX6	uc021pfr.1	768
KRTAP9-9	uc021txh.1	510
CIDEB	uc001won.3	660
CT47A1	uc011mue.2	867
CASP4	uc001pid.1	1134
KCNJ11	uc001mna.3	1173
PDK3	uc004dbh.3	1248
TPR	uc001grv.3	7092
MTX2	uc002ukx.3	792
ZSCAN20	uc001bxj.4	3132
HIST1H2BH	uc003nhh.3	381
LOC283767	uc010uaj.1	501
BRD3	uc004cew.3	2181
LYRM7	uc003kvg.1	315
AX721289	uc003iji.2	426
HIST1H2BO	uc003nkc.1	381
OR2T6	uc001iei.1	927
SERPINA3	uc001ydo.4	1347
MAGEB10	uc004dbw.3	1044
SLC45A1	uc001apb.3	2247
HLA-DRB3	uc011fni.1	801
FBXO39	uc010vtg.2	1329
KCNJ16	uc002jip.4	1353
PABPC1L2B	uc004ebf.3	603
KRT79	uc001sbb.3	1608
FABP2	uc003icw.3	399
ZNF57	uc002lwr.3	1668
FBXL4	uc003ppf.1	1866
CLEC9A	uc001qxa.3	726
UGT8	uc003ibs.2	1626
BMP2K	uc003hlk.3	3486
SLC25A23	uc002mex.1	1407
MAPK4	uc002lev.3	1764
HINT1	uc003kve.4	381
KRTAP13-1	uc002yoa.3	519
SFXN5	uc002siq.3	1023
CHCHD2	uc003tsa.3	456
FAM3D	uc003dkq.3	675
NDP	uc004dga.3	402
RHOBTB1	uc001jli.3	2091
SLC4A4	uc010iic.3	3285
RPL38	uc002jjy.1	276
KAZN	uc001avm.4	2328
AP2A2	uc001lst.2	2823
ZBTB46	uc002ygv.2	1770
MAP7D1	uc001bzz.3	2526
BC128043	uc010gdm.1	369
AOX1	uc002uvx.3	4017
CYR61	uc001dle.3	1146
DTNA	uc010dmn.1	2232
JRKL	uc009ywu.4	1575
C1orf86	uc001aix.2	693
TMOD3	uc002abn.3	1059
EEA1	uc001tck.3	4236
ADCK5	uc003zch.3	1743
KLK3	uc021uyi.1	786
PLK5	uc002ltf.3	1011
IL1R1	uc002tbq.3	1710
HRSP12	uc003yii.1	414
KTN1	uc001xcb.3	4074
FABP9	uc011lfo.2	399
RELL2	uc003lli.3	912
PHKB	uc002eev.4	3282
ADAM2	uc003xnj.4	2208
TBC1D8B	uc004emo.3	3363
LAPTM4B	uc003yia.3	954
TMEM147	uc002oaj.2	675
LCN8	uc004cjb.1	459
SYT4	uc002law.3	1278
GGT5	uc002zzp.4	1764
XPO7	uc003xaa.4	3264
C9orf62	uc004cfo.3	459
GPR75	uc021vhn.1	1623
TRIM5	uc001mbm.2	1482
APOC1	uc002pac.1	252
RNASE4	uc021rol.1	444
AK096995	uc003ilv.1	354
PARD6B	uc002xvo.3	1119
ARHGAP11B	uc001zet.1	804
ARID1A	uc001bmv.1	6858
SIGLECL1	uc002pwb.1	594
TPD52L3	uc003zjw.3	423
RRAGB	uc004dup.3	1125
RCN2	uc031qsx.1	1008
SLC38A11	uc002ucw.2	1221
HIST2H2BE	uc001etc.3	381
STARD7	uc002svm.4	1113
SHMT2	uc010srg.2	1542
MLYCD	uc002fgz.3	1482
KIAA1751	uc009vkz.1	2553
UQCRH	uc001cpp.3	276
NCLN	uc002lxi.3	1692
OR6C3	uc010spj.2	936
SDHA	uc011clv.1	2007
AX746787	uc002imj.1	261
MEDAG	uc001uth.4	912
ZNF17	uc002qop.1	1995
ZNF280D	uc002adu.3	2940
RCBTB2	uc010tgg.2	1671
AX747860	uc003qek.2	294
VEGFB	uc001nyw.3	624
COLQ	uc003bzx.3	1368
AX746996	uc001yov.1	414
DRG2	uc002gsh.2	1095
PHOSPHO2-KLHL23	uc002ufh.2	1677
KLRB1	uc010sgt.2	678
ALPK2	uc002lhj.4	6513
DNASE2B	uc001djt.1	1086
SAFB	uc002mcg.3	2754
PAGE3	uc022bxs.2	342
SRSF12	uc021zcq.1	786
NSUN4	uc001cpr.2	1155
RFX2	uc002meb.3	2172
MAPK8IP1	uc001nbr.3	2136
LOC154761	uc011ktq.1	2538
FANCD2	uc003buw.3	4416
ANKZF1	uc002vkg.3	2181
DUSP8	uc001lts.2	1878
MGC20647	uc003aha.3	306
SENP5	uc003fwz.4	2268
LBR	uc001hoy.3	1848
IGFL1	uc002pee.3	333
LZTS2	uc001ksj.3	2010
IL2RG	uc004dyw.2	1110
CCDC51	uc031rzm.1	1236
KLF3	uc003gth.4	1038
FZR1	uc010dtk.2	1491
KCTD14	uc001oyw.4	768
ANKRD37	uc011cks.2	480
SLC44A4	uc010jti.3	2133
ESPL1	uc001sck.2	6363
GMPR2	uc010alk.2	1284
TBC1D19	uc003gsf.4	1581
ERGIC1	uc003mbw.4	873
KDM4A-AS1	uc001cjy.4	225
ERBB4	uc002veg.1	3927
TSPAN32	uc001lvy.1	963
MAP4	uc003csb.2	3459
GPHN	uc010tss.2	2349
OR2T33	uc010pzi.2	963
SLC6A2	uc021tio.1	1887
ORC3	uc003pmg.3	2139
HIVEP1	uc003nac.3	8157
EIF4EBP2	uc001jrb.3	363
DFFB	uc010nzn.2	1089
DMRT1	uc003zgv.3	1122
ANKRD34B	uc010jam.3	1545
LOC653160	uc021olf.1	975
HSPB6	uc002obn.2	483
IER2	uc002mwr.3	672
AIFM1	uc004evg.3	1842
WWC2	uc010irx.3	3579
MRPL4	uc002mnm.3	936
EPB41L4A	uc003kpv.1	2061
SH2D6	uc002spq.3	528
TAF4B	uc002kvt.4	2604
OR51V1	uc010qyz.2	966
GAL3ST3	uc001ogv.3	1296
RTDR1	uc002zwt.3	1047
MALT1	uc002lhm.1	2475
ARVCF	uc002zqz.3	2889
MEX3B	uc002bgq.2	1710
FBXO16	uc003xgu.4	879
KIF7	uc002bof.2	4032
C1QC	uc001bgc.4	738
ZNF783	uc011kuo.2	1641
ZNF85	uc031rjx.1	1878
MMP13	uc001phl.3	1416
LOC441155	uc011dxv.3	2418
LINC00269	uc004dxj.1	525
RTP3	uc003cps.1	699
FAM127C	uc004eyc.1	342
ZBED3	uc003kev.1	705
KDM4D	uc021qow.1	1572
CLGN	uc011chi.2	1833
SLC25A37	uc003xdo.3	1017
OR5AS1	uc010riw.2	975
SMARCC2	uc001skb.3	3645
FAM109A	uc001tsc.3	819
CCDC12	uc011baq.3	627
CLHC1	uc002ryi.2	1761
AMBRA1	uc001ncv.3	3906
USF2	uc010xss.1	1056
C20orf24	uc002xfr.3	432
DEPDC7	uc001mub.3	1536
DSP	uc003mxp.1	8616
OR10D3	uc001pzv.2	936
FAM20A	uc002jho.3	1626
LOC285484	uc021xkz.2	342
IRF2BP2	uc001hwg.3	1764
ZNF230	uc002oyb.1	1425
MSN	uc004dwf.3	1734
SLC9A5	uc002esm.3	2691
MUSK	uc022blv.1	2610
EPDR1	uc003tfp.4	675
SMARCD1	uc001rvx.4	1548
SH3RF3	uc010ywt.1	2649
ZNF347	uc002qbc.2	2523
GTF2E1	uc003edz.4	1320
ATAD2B	uc002rek.4	4377
ARHGAP17	uc002dnb.3	2646
KCNIP3	uc002sup.3	771
PRSS54	uc002enf.3	1188
PCBP1-AS1	uc002sga.3	633
SFPQ	uc001bys.3	2124
GFRA4	uc002wio.3	900
AKR1B10	uc003vrr.3	951
TIGD6	uc003lri.3	1566
AK127846	uc002qao.3	1452
RGS16	uc001gpl.4	609
URB1	uc002ypn.2	6816
OR4C46	uc010ric.2	930
RTL1	uc010txj.1	4077
TOP3B	uc002zvs.3	2589
NFATC4	uc010tol.2	2898
CA14	uc001etx.3	1014
BMPR1A	uc001kdy.3	1599
PRL	uc003ndo.3	687
STAG2	uc004eua.3	3807
MOB3C	uc001cqe.4	807
LRTOMT	uc010rqv.2	876
CD55	uc001hfr.4	1323
RPS23	uc003khu.3	432
SSX2	uc004dqy.1	672
FBXO27	uc002okh.3	852
SYNGR3	uc002cod.3	690
EML1	uc001ygr.3	2505
NUP93	uc002eka.3	2460
SMAD3	uc002aqj.3	1278
C14orf182	uc001wxi.1	324
TBC1D12	uc001kjr.2	2328
DQ786325	uc021pav.1	339
MRVI1	uc010rcc.1	2739
ZNF581	uc002qln.3	594
LOC339442	uc021olp.1	378
CDK12	uc010cvv.3	4473
ELOVL3	uc001kut.3	813
OR51Q1	uc010qzd.2	954
BC075797	uc003ssl.1	267
CACNB3	uc001rsl.2	1455
OR9G9	uc010rjn.2	918
GALNT13	uc002tyt.4	1686
SPO11	uc002xye.3	1191
NEDD4	uc002adj.3	3960
OR5AU1	uc010tlp.2	1089
NEK4	uc003dfq.4	2526
PRKAR2A	uc010hki.1	1215
ATP6V0B	uc001clf.3	645
CACNA1E	uc009wxt.3	6942
CEACAM8	uc002oud.2	1050
SKP1	uc003kzc.4	492
PEX14	uc001arn.3	1134
ZBTB38	uc010hup.3	3591
FYCO1	uc011bal.1	4497
FBLIM1	uc001axg.1	1125
CMTM1	uc002epr.4	861
PLTP	uc002xqm.2	1542
RAPH1	uc002vad.3	3753
C20orf201	uc002yie.1	723
MINK1	uc010vsl.2	3999
SLC25A1	uc021wlb.2	957
SNX29P1	uc021teh.1	723
DOCK8	uc003zgf.2	6300
EZH2	uc003wfb.2	2256
PLEKHB1	uc001oua.3	732
GRB7	uc021twu.1	1668
ZFP37	uc011lwz.1	1938
MRPL33	uc002rlm.1	198
ARMC1	uc003xvl.3	849
PELO	uc003jos.3	1158
GOLGA2P5	uc001tgs.3	435
C9orf37	uc004cnz.3	531
TMEM66	uc003xhs.3	1020
SPRN	uc001lnf.4	456
BORA	uc010aen.1	1905
HBEGF	uc003lfi.3	627
PI4KA	uc002zsz.5	6309
MT1IP	uc010ccj.1	405
POU2AF1	uc001plg.4	771
LEPRE1	uc001chx.4	2415
MRPL12	uc002kbh.2	597
R3HDM4	uc002lqg.2	807
LOC150776	uc002tsz.3	579
LINC00222	uc003psq.4	315
REP15	uc001rig.1	711
RASAL1	uc001tun.2	2421
ZC3H3	uc003yyd.2	2847
DDAH1	uc001dlb.3	858
ACBD5	uc010qdp.2	1578
TMC2	uc002wgf.1	2721
AX748249	uc003gsx.4	621
CCDC137	uc002kbc.4	870
UGT2B15	uc021xow.1	1593
TIPARP	uc003fav.3	1974
SAMD13	uc001djs.3	366
DNASE1L3	uc003djo.2	918
DHRS7C	uc010vvb.2	939
EXD2	uc001xky.3	1866
TRIM72	uc002ebn.2	1434
DBX2	uc001rok.1	1020
IPO8	uc001rjd.3	3114
C21orf88	uc010gok.4	438
MAP3K14	uc002iiw.1	2841
SYNJ2BP-COX16	uc021rvn.1	576
PIBF1	uc001vjc.3	2274
CCNI2	uc011cxg.1	1158
PDE6D	uc002vse.1	453
ZNF117	uc003ttr.2	1452
NKRF	uc022cdk.1	2118
CCSER1	uc003hsv.4	2703
CLK2	uc001fjy.3	1500
TNFSF15	uc004bjh.3	756
DUSP2	uc002svk.4	945
SECISBP2	uc004aqj.1	2565
SPRTN	uc001hur.4	1470
PPAP2C	uc002loh.3	930
GABRR2	uc003pnb.3	1398
URI1	uc002nsr.3	1608
PIK3C3	uc002lap.3	2664
GNG10	uc004bfp.3	207
PAG1	uc003ybz.3	1299
APOL4	uc003aox.3	1053
C11orf34	uc009yyp.2	624
SLC9C1	uc003dyu.3	3534
GPCPD1	uc002wme.4	2019
ANKRD28	uc003caj.1	3162
STMN3	uc002yfr.2	543
RAB14	uc004blc.3	648
CDK2AP2	uc031qbz.1	408
RIPPLY3	uc002yvv.3	573
HDDC3	uc002bqe.4	423
CXCR2	uc021vwp.1	1083
COMMD7	uc002wyb.2	729
EMBP1	uc009wht.1	366
CXXC1	uc002ler.4	1983
DKFZp761D112	uc010mak.3	309
HMCN1	uc001grq.1	16908
ESYT3	uc003esk.3	2661
CD40	uc002xrg.1	834
DYNC1LI2	uc002eqb.1	1479
EFCAB7	uc001dbf.3	1890
GDI1	uc004fli.4	1344
VSNL1	uc002rcm.3	576
HEPN1	uc001qbj.1	267
PIH1D1	uc002pns.2	873
KRTAP5-9	uc001oqs.1	510
RAET1G	uc010kii.1	1005
EFTUD2	uc031rav.1	2919
FANCD2OS	uc003buz.3	534
ZNF311	uc003nlu.2	2001
HSPB11	uc001cwh.3	435
SCN4A	uc002jds.1	5511
MED10	uc003jdo.3	408
ATP6V1G3	uc009wzd.3	375
OR2W3	uc010pzb.2	945
ARHGAP4	uc004fjl.2	2961
FAM135A	uc003pfj.3	4548
EHMT2	uc011don.1	3702
UFD1L	uc011agy.1	948
NDUFAF6	uc003yhj.3	1002
STRIP2	uc011koy.2	2505
WTIP	uc002nvm.3	1293
COA5	uc002syz.3	225
ACTL9	uc002mkl.2	1251
ERMP1	uc003zjm.1	2715
FLJ25363	uc003dxr.1	288
THAP8	uc002oda.1	825
HACE1	uc003pqu.1	2730
C3orf20	uc003byy.3	2715
SCD5	uc003hna.2	993
LSG1	uc003fui.3	1977
MAL	uc002stx.2	462
GPR22	uc003vef.3	1302
ACTRT1	uc004eum.3	1131
WDR5B	uc003efa.1	993
GRIN2C	uc002jlt.1	3702
ARMC8	uc003esa.2	1980
RD3	uc001him.2	588
SLC47A1	uc002gvx.3	1761
DMPK	uc002pdi.1	1968
MTRNR2L6	uc003vzz.2	75
DHRS13	uc002hde.4	1134
C18orf63	uc002llj.3	2058
SMC1A	uc004dsg.3	3702
SH3RF3-AS1	uc021vlv.1	993
KRTAP17-1	uc002hwj.3	318
SMYD5	uc002siw.2	1257
CCDC155	uc002pnm.2	1689
CRHR2	uc003tbp.3	1317
TUSC2	uc003czy.1	333
SLC22A20	uc021qlg.1	1050
KIR3DL2	uc002qho.4	1368
PDZD9	uc021ter.1	615
GAGE12J	uc010nit.3	354
ATP2C1	uc011bli.2	2922
CCDC104	uc002ryx.2	1104
TMEM230	uc002wlk.3	552
KRTAP10-1	uc002zfh.1	849
MAMSTR	uc002pkg.2	1248
CROT	uc003uiu.3	1923
PABPC3	uc001upy.3	1896
EGR1	uc003ldb.1	1632
THSD1	uc001vgo.3	2559
KHK	uc002ril.2	897
SLC12A2	uc003kus.3	3639
CD58	uc001egm.3	753
BC139719	uc002fqq.3	564
TMEM8A	uc002cgu.4	2316
IFNL3	uc010xut.2	591
STOX2	uc003ivz.1	2781
DNAH1	uc011bef.2	12798
ZIC4	uc011bno.2	1155
OR1G1	uc002fvc.1	942
RNASEK-C17orf49	uc002ged.3	579
PSMC6	uc010tqx.2	1212
PROKR1	uc010yqj.2	1182
ABCB1	uc003uiz.2	3843
CTAGE7P	uc021qax.1	2436
TMEM252	uc004agt.3	513
TRAT1	uc003dxi.1	561
STRADA	uc002jbm.3	1296
LLGL1	uc002gsp.3	3195
USP54	uc001juo.3	5055
MTF1	uc001cce.1	2262
PAGE2B	uc004due.4	336
ITGB7	uc009zmv.3	2397
CCDC81	uc001pbx.2	1959
CHKB	uc003bmv.3	1188
PRH1	uc021qvf.1	501
SCUBE1	uc003bdt.2	2967
ZSCAN10	uc002ctv.1	2178
HUWE1	uc004dsp.4	13125
CDH17	uc003ygh.2	2499
CD180	uc003juy.2	1986
IL17A	uc003pak.1	468
TMPO	uc001tfh.2	2085
LYRM5	uc001rgn.3	273
KIAA1524	uc003dxb.4	2718
GNAT3	uc011kgu.2	1065
HDGFRP3	uc002bjs.2	612
ACCS	uc009yks.1	1506
RRAS2	uc010rco.2	633
OXCT1	uc003jmn.3	1563
LTBP2	uc001xqa.3	5466
MANSC4	uc010sjs.1	1023
SV2B	uc002bqv.3	2052
CYP2A6	uc002opl.4	1485
PKD1L2	uc002fgj.3	2976
MAP10	uc001hvh.2	3144
LOC100132356	uc021xyg.1	363
PPM1M	uc011bed.2	1380
ZNF502	uc011baa.2	1635
GP6	uc002qil.3	1863
CRYBA2	uc002vjj.1	594
LEF1	uc003hyt.2	1200
EPS8L1	uc002qis.4	2172
EYA1	uc003xys.4	1779
SERPINB2	uc010xeu.2	1248
MAPK14	uc003olp.3	1083
TOB1-AS1	uc002isy.4	321
GTF2F2	uc001uzw.3	750
PLA1A	uc003ecu.3	1371
PPP1R42	uc003xxc.3	687
